gvkey,iid,datadate,tic,cshtrd,prccd,prchd,prcld,prcod
003138,01,20070607,COKE,16596.0000,53.9700,55.1800,53.3400,54.1800
003138,01,20070608,COKE,8071.0000,53.7300,54.5400,53.7000,53.8900
003138,01,20070611,COKE,7307.0000,53.7300,54.1700,53.6400,54.1700
003138,01,20070612,COKE,15579.0000,52.6800,53.9900,52.6800,53.6300
003138,01,20070613,COKE,11687.0000,52.6600,53.1825,52.5200,53.0800
003138,01,20070614,COKE,25380.0000,51.6500,53.0200,51.6500,52.5000
003138,01,20070615,COKE,43807.0000,52.4000,52.8600,52.0000,52.5700
003138,01,20070618,COKE,6732.0000,52.0700,53.0400,52.0600,52.8100
003138,01,20070619,COKE,13597.0000,52.0700,52.6500,51.8100,52.0500
003138,01,20070620,COKE,14981.0000,52.0000,52.7900,52.0000,52.7400
003138,01,20070621,COKE,17718.0000,52.3100,52.6800,51.9400,52.0400
003138,01,20070622,COKE,126542.0000,51.1500,52.6300,51.1500,52.6300
003138,01,20070625,COKE,32345.0000,50.3400,51.9500,50.1100,51.0600
003138,01,20070626,COKE,49214.0000,49.8750,51.2400,49.7800,51.2400
003138,01,20070627,COKE,26422.0000,50.6400,51.2200,50.1600,50.1600
003138,01,20070628,COKE,35478.0000,51.6400,51.8720,50.7750,50.9400
003138,01,20070629,COKE,18330.0000,50.3000,52.6600,50.2800,52.0000
003138,01,20070702,COKE,31675.0000,50.5900,51.2600,50.5000,50.8400
003138,01,20070703,COKE,9902.0000,51.2800,51.5000,50.5000,50.9800
003138,01,20070705,COKE,16767.0000,51.8700,52.0300,50.9500,51.4300
003138,01,20070706,COKE,14621.0000,52.0850,52.4700,51.6200,52.4700
003138,01,20070709,COKE,17285.0000,51.9400,52.5400,51.6300,52.5400
003138,01,20070710,COKE,24516.0000,50.5000,52.4700,50.5000,52.1400
003138,01,20070711,COKE,27577.0000,50.5500,50.9100,50.2300,50.9100
003138,01,20070712,COKE,24119.0000,51.9750,52.0000,50.8825,51.0800
003138,01,20070713,COKE,26546.0000,51.5100,51.5800,50.7300,51.1000
003138,01,20070716,COKE,19634.0000,51.0700,51.6799,50.8500,51.6000
003138,01,20070717,COKE,73887.0000,52.4800,54.2700,52.1300,52.8500
003138,01,20070718,COKE,25351.0000,52.1300,52.7900,51.4900,52.5100
003138,01,20070719,COKE,19933.0000,51.6200,52.0950,51.2200,52.0600
003138,01,20070720,COKE,24249.0000,51.0400,51.6700,50.7000,51.5100
003138,01,20070723,COKE,16755.0000,50.9100,51.2800,50.5500,50.5700
003138,01,20070724,COKE,29092.0000,50.1800,50.8000,50.1000,50.8000
003138,01,20070725,COKE,55544.0000,51.6400,51.6700,50.4500,50.4500
003138,01,20070726,COKE,44791.0000,51.5000,51.6300,50.4000,51.3500
003138,01,20070727,COKE,37223.0000,50.6100,51.6000,50.6100,51.0000
003138,01,20070730,COKE,56697.0000,51.6000,52.8800,50.2500,51.8900
003138,01,20070731,COKE,34698.0000,52.1100,52.9900,51.4900,52.2700
003138,01,20070801,COKE,32880.0000,52.7000,52.8800,50.8920,51.9600
003138,01,20070802,COKE,48797.0000,51.8500,52.8800,51.5200,52.8800
003138,01,20070803,COKE,61686.0000,50.4400,51.6750,50.3100,51.5000
003138,01,20070806,COKE,28928.0000,51.6900,51.9700,50.2500,50.5000
003138,01,20070807,COKE,33641.0000,51.6400,52.7300,51.2800,51.5000
003138,01,20070808,COKE,48331.0000,52.6000,52.7500,51.3100,52.0400
003138,01,20070809,COKE,50830.0000,51.0200,52.7900,50.7200,52.0000
003138,01,20070810,COKE,46455.0000,54.0700,54.0700,50.3200,51.2500
003138,01,20070813,COKE,35663.0000,54.5500,54.9300,52.0100,54.0700
003138,01,20070814,COKE,13647.0000,53.0800,55.0000,53.0700,55.0000
003138,01,20070815,COKE,28295.0000,53.8800,54.9800,53.0200,53.2100
003138,01,20070816,COKE,46691.0000,55.7100,57.1800,52.4100,54.3500
003138,01,20070817,COKE,54421.0000,56.6200,58.9900,55.7700,57.5000
003138,01,20070820,COKE,15195.0000,56.4600,57.5300,56.2100,56.7500
003138,01,20070821,COKE,11369.0000,56.2400,57.1700,55.3300,56.0000
003138,01,20070822,COKE,18465.0000,56.7500,59.0900,56.1100,58.8900
003138,01,20070823,COKE,26597.0000,56.9300,57.6100,56.5575,57.2200
003138,01,20070824,COKE,12379.0000,59.0000,59.0000,56.5000,57.0700
003138,01,20070827,COKE,11355.0000,58.5600,59.2400,57.4800,58.9300
003138,01,20070828,COKE,24655.0000,57.1500,59.4700,57.1500,58.5300
003138,01,20070829,COKE,18205.0000,59.0200,59.2500,57.3300,57.3300
003138,01,20070830,COKE,11019.0000,58.2600,59.2200,58.0800,58.3200
003138,01,20070831,COKE,20004.0000,58.6700,58.9900,57.5000,58.9900
003138,01,20070904,COKE,14469.0000,58.2600,59.4100,57.0860,58.1900
003138,01,20070905,COKE,10285.0000,57.5000,59.0000,57.3300,57.5100
003138,01,20070906,COKE,7329.0000,57.9300,58.2500,57.5700,57.5700
003138,01,20070907,COKE,30939.0000,56.2900,56.9400,54.2100,56.9400
003138,01,20070910,COKE,13376.0000,56.6200,56.8200,55.7400,56.5300
003138,01,20070911,COKE,6853.0000,57.2800,57.2800,56.5200,56.7500
003138,01,20070912,COKE,15598.0000,57.9900,58.2800,56.9800,56.9800
003138,01,20070913,COKE,14671.0000,57.9000,58.2000,57.6100,58.0400
003138,01,20070914,COKE,23843.0000,58.6800,58.9500,57.6200,58.5000
003138,01,20070917,COKE,11433.0000,58.5000,58.6800,58.2200,58.6800
003138,01,20070918,COKE,20828.0000,59.9500,60.2900,58.3600,58.7000
003138,01,20070919,COKE,27082.0000,60.4700,60.5000,59.2100,59.9500
003138,01,20070920,COKE,15686.0000,60.0600,60.4600,59.7400,60.0000
003138,01,20070921,COKE,28630.0000,59.5100,60.6000,59.0700,60.5400
003138,01,20070924,COKE,16800.0000,58.8100,60.0000,58.4700,60.0000
003138,01,20070925,COKE,10079.0000,59.2700,59.6300,57.5000,57.5700
003138,01,20070926,COKE,15928.0000,60.2700,60.9500,59.1700,59.9100
003138,01,20070927,COKE,6450.0000,60.6300,60.6300,58.8500,60.2700
003138,01,20070928,COKE,14403.0000,60.3000,60.8000,59.0900,60.3400
003138,01,20071001,COKE,21980.0000,61.7300,61.8500,59.7400,60.5000
003138,01,20071002,COKE,11169.0000,61.6000,61.7400,61.1300,61.4700
003138,01,20071003,COKE,12430.0000,60.2800,61.8200,60.1600,61.1200
003138,01,20071004,COKE,18801.0000,58.2900,60.9200,57.6500,60.9200
003138,01,20071005,COKE,26717.0000,62.3600,62.5800,57.9700,59.0600
003138,01,20071008,COKE,19641.0000,62.8200,62.8300,61.0000,61.0000
003138,01,20071009,COKE,19700.0000,63.5700,63.5700,61.3310,63.3400
003138,01,20071010,COKE,12100.0000,64.0200,64.0200,61.5000,63.4700
003138,01,20071011,COKE,11201.0000,63.8700,64.1900,62.8700,64.0000
003138,01,20071012,COKE,9590.0000,63.8400,63.8400,62.6000,63.8300
003138,01,20071015,COKE,11173.0000,62.2900,63.7900,61.4010,63.7500
003138,01,20071016,COKE,22123.0000,62.7500,63.7100,62.5000,62.5000
003138,01,20071017,COKE,19780.0000,63.0000,63.9900,61.8660,62.9000
003138,01,20071018,COKE,20048.0000,62.4900,63.6200,61.5400,63.0500
003138,01,20071019,COKE,27242.0000,58.7700,62.4900,58.4900,62.4900
003138,01,20071022,COKE,14197.0000,59.5100,59.5900,57.9500,58.7000
003138,01,20071023,COKE,17220.0000,60.4300,60.9300,59.7900,60.5000
003138,01,20071024,COKE,18607.0000,59.8500,60.2600,57.6350,60.2200
003138,01,20071025,COKE,10134.0000,60.4200,60.4900,59.1000,59.6100
003138,01,20071026,COKE,12867.0000,60.9700,61.0000,60.0000,61.0000
003138,01,20071029,COKE,11893.0000,60.5300,61.9708,60.0700,60.0700
003138,01,20071030,COKE,9257.0000,59.7100,60.7098,59.4400,60.5600
003138,01,20071031,COKE,24233.0000,59.0000,59.5500,58.4200,59.0000
003138,01,20071101,COKE,26833.0000,57.7100,58.7500,57.7100,58.1100
003138,01,20071102,COKE,20790.0000,58.5900,59.7100,57.4600,58.3000
003138,01,20071105,COKE,25970.0000,56.6500,58.2800,55.5700,58.2800
003138,01,20071106,COKE,12781.0000,58.0000,58.6400,57.0000,57.0000
003138,01,20071107,COKE,17077.0000,56.3600,58.6900,56.1500,57.1800
003138,01,20071108,COKE,35982.0000,58.9100,58.9900,55.0700,56.9700
003138,01,20071109,COKE,24195.0000,57.3300,58.9400,56.0100,58.2300
003138,01,20071112,COKE,16057.0000,57.4900,57.8000,56.3800,57.0400
003138,01,20071113,COKE,20805.0000,57.7900,58.2300,56.3000,58.0800
003138,01,20071114,COKE,11853.0000,57.5500,58.0000,57.0100,58.0000
003138,01,20071115,COKE,9981.0000,56.9300,57.7900,56.4700,57.2000
003138,01,20071116,COKE,21023.0000,56.7500,57.0900,55.9300,57.0500
003138,01,20071119,COKE,36754.0000,55.7500,55.8800,54.7500,55.1100
003138,01,20071120,COKE,12108.0000,55.1100,55.9800,54.7900,55.2400
003138,01,20071121,COKE,12204.0000,55.9200,56.2400,54.5600,55.2200
003138,01,20071123,COKE,5550.0000,56.8200,56.9900,56.2500,56.2500
003138,01,20071126,COKE,15652.0000,56.0500,57.5000,55.4000,57.5000
003138,01,20071127,COKE,18158.0000,54.0800,56.8299,53.9500,56.3300
003138,01,20071128,COKE,19493.0000,55.9800,56.0000,54.7500,54.7900
003138,01,20071129,COKE,13338.0000,55.7400,56.2600,55.0400,55.2900
003138,01,20071130,COKE,27504.0000,56.7400,56.8000,55.7100,56.2300
003138,01,20071203,COKE,14436.0000,55.8100,57.7000,55.8000,57.2600
003138,01,20071204,COKE,15970.0000,54.0400,55.8700,54.0400,55.8700
003138,01,20071205,COKE,16274.0000,55.2300,56.2900,54.3350,55.3400
003138,01,20071206,COKE,24458.0000,57.8700,57.8700,55.6000,55.6000
003138,01,20071207,COKE,15505.0000,57.3600,58.6300,56.2800,57.8700
003138,01,20071210,COKE,20005.0000,57.8700,58.3100,54.2400,57.3800
003138,01,20071211,COKE,13490.0000,57.3200,59.2500,57.3200,58.2900
003138,01,20071212,COKE,9250.0000,58.1000,59.2200,57.8000,59.2200
003138,01,20071213,COKE,19967.0000,59.9500,60.0000,56.7100,57.7200
003138,01,20071214,COKE,19342.0000,56.6000,60.0000,56.6000,59.2700
003138,01,20071217,COKE,10932.0000,56.5900,57.7500,56.0200,56.0200
003138,01,20071218,COKE,17509.0000,58.9100,59.0600,56.5100,57.4400
003138,01,20071219,COKE,17331.0000,59.6700,60.0000,58.0700,58.9200
003138,01,20071220,COKE,16602.0000,60.3100,60.3100,58.1000,60.0000
003138,01,20071221,COKE,53156.0000,62.3500,62.3500,60.4000,61.3100
003138,01,20071224,COKE,5892.0000,63.1700,63.4900,60.4000,62.3500
003138,01,20071226,COKE,18010.0000,63.8000,63.9900,61.2112,62.7500
003138,01,20071227,COKE,13202.0000,60.3800,64.0000,60.3200,64.0000
003138,01,20071228,COKE,9399.0000,59.3700,64.1700,59.1900,61.3300
003138,01,20071231,COKE,10771.0000,58.8800,60.3300,58.4900,58.8500
003138,01,20080102,COKE,12664.0000,58.7600,59.9000,58.2100,58.5500
003138,01,20080103,COKE,20026.0000,57.2400,59.9100,57.1200,59.9100
003138,01,20080104,COKE,16926.0000,55.8000,58.7999,55.8000,57.9400
003138,01,20080107,COKE,22748.0000,55.0900,57.0000,55.0900,56.1800
003138,01,20080108,COKE,15727.0000,54.9100,57.5300,54.9100,55.5000
003138,01,20080109,COKE,15076.0000,57.2300,57.2309,54.8200,54.8200
003138,01,20080110,COKE,16811.0000,59.4900,59.4900,56.4600,56.4600
003138,01,20080111,COKE,11414.0000,56.6500,59.9900,56.0700,59.0000
003138,01,20080114,COKE,17520.0000,55.5900,57.0000,55.0000,57.0000
003138,01,20080115,COKE,10222.0000,55.5000,56.3400,54.9500,54.9500
003138,01,20080116,COKE,18426.0000,55.7200,56.9400,55.0100,55.4600
003138,01,20080117,COKE,13209.0000,55.0300,57.3100,55.0300,56.6900
003138,01,20080118,COKE,23412.0000,56.2400,56.4900,55.0000,55.0000
003138,01,20080122,COKE,22457.0000,57.8200,58.6300,55.0000,55.0000
003138,01,20080123,COKE,21916.0000,60.9200,61.0000,55.1800,57.5000
003138,01,20080124,COKE,24329.0000,60.8300,62.0000,58.4000,60.9000
003138,01,20080125,COKE,20408.0000,60.0100,61.7930,59.9600,61.7300
003138,01,20080128,COKE,14028.0000,61.7300,61.7300,59.0100,60.0000
003138,01,20080129,COKE,17435.0000,61.8000,62.0000,60.2700,62.0000
003138,01,20080130,COKE,13540.0000,60.0800,61.8600,60.0000,61.4800
003138,01,20080131,COKE,19218.0000,60.0600,61.4000,60.0000,60.0000
003138,01,20080201,COKE,14728.0000,61.0000,61.9700,60.0000,60.4900
003138,01,20080204,COKE,9567.0000,61.7000,61.9100,60.5600,60.9500
003138,01,20080205,COKE,22165.0000,60.6000,61.9500,59.3700,60.5800
003138,01,20080206,COKE,8941.0000,60.1800,60.9900,59.0400,60.9700
003138,01,20080207,COKE,8864.0000,59.3400,60.4900,58.8200,59.7400
003138,01,20080208,COKE,15269.0000,59.2000,60.4500,57.0300,60.4500
003138,01,20080211,COKE,9735.0000,58.8000,59.5100,57.5100,58.7200
003138,01,20080212,COKE,24648.0000,58.8800,59.9100,58.6800,59.2400
003138,01,20080213,COKE,12333.0000,61.3100,61.3100,59.5600,59.7000
003138,01,20080214,COKE,11040.0000,59.1500,61.4100,58.6900,61.4100
003138,01,20080215,COKE,15156.0000,57.8700,59.5500,57.4800,58.8300
003138,01,20080219,COKE,14502.0000,57.7200,59.8900,57.7200,59.0000
003138,01,20080220,COKE,6565.0000,58.6000,58.6000,57.0000,57.4000
003138,01,20080221,COKE,17898.0000,56.8900,59.0000,56.8900,59.0000
003138,01,20080222,COKE,23544.0000,56.2300,57.3800,55.1700,57.3800
003138,01,20080225,COKE,11000.0000,58.1100,58.1100,55.2500,55.7100
003138,01,20080226,COKE,24090.0000,58.0800,59.9599,57.7900,57.9500
003138,01,20080227,COKE,12483.0000,56.5000,57.9999,56.2300,57.1800
003138,01,20080228,COKE,24131.0000,55.5300,57.8020,55.5000,55.8800
003138,01,20080229,COKE,25598.0000,54.6900,56.6800,54.3800,55.5000
003138,01,20080303,COKE,78662.0000,59.5800,59.6000,54.7800,54.8400
003138,01,20080304,COKE,162727.0000,60.1100,60.8200,58.5400,59.0700
003138,01,20080305,COKE,22975.0000,59.2400,60.2800,58.7400,60.2800
003138,01,20080306,COKE,24277.0000,57.0000,59.0300,57.0000,59.0300
003138,01,20080307,COKE,14594.0000,57.0600,58.4700,56.2800,56.5200
003138,01,20080310,COKE,19742.0000,56.4800,58.4500,55.6500,57.3800
003138,01,20080311,COKE,21679.0000,58.9400,58.9800,57.1500,58.1500
003138,01,20080312,COKE,24092.0000,59.5500,60.8200,57.7500,59.0200
003138,01,20080313,COKE,13979.0000,58.2300,59.8500,58.0600,59.8500
003138,01,20080314,COKE,14543.0000,56.6800,59.0200,56.2000,58.1000
003138,01,20080317,COKE,13756.0000,58.4000,58.8900,56.2000,56.2000
003138,01,20080318,COKE,26284.0000,60.0000,60.0000,57.4700,57.6900
003138,01,20080319,COKE,18628.0000,57.9300,60.0000,57.9300,59.5200
003138,01,20080320,COKE,102167.0000,62.0000,62.0000,57.7500,59.2200
003138,01,20080324,COKE,31925.0000,61.5900,62.2000,60.4800,61.6400
003138,01,20080325,COKE,16963.0000,62.0000,62.0000,60.3600,61.3500
003138,01,20080326,COKE,18100.0000,60.8600,61.3600,60.3900,60.7700
003138,01,20080327,COKE,9264.0000,60.5300,61.5600,60.5200,61.4900
003138,01,20080328,COKE,10253.0000,60.4600,61.4000,59.7200,60.0000
003138,01,20080331,COKE,25254.0000,61.6200,62.1300,59.7500,60.6800
003138,01,20080401,COKE,41758.0000,61.0000,61.4900,60.4900,60.7200
003138,01,20080402,COKE,9775.0000,60.4800,61.0000,60.0500,60.5000
003138,01,20080403,COKE,25170.0000,59.3200,60.9900,58.0700,60.0500
003138,01,20080404,COKE,13790.0000,58.7700,60.0500,58.5100,59.6100
003138,01,20080407,COKE,15986.0000,58.4800,59.5000,57.5300,58.9500
003138,01,20080408,COKE,10942.0000,58.3900,58.5000,57.7000,57.7000
003138,01,20080409,COKE,16160.0000,57.1700,58.3300,56.7000,58.0900
003138,01,20080410,COKE,15650.0000,58.9200,58.9200,57.3200,57.7600
003138,01,20080411,COKE,22676.0000,56.5500,58.4900,56.5500,57.9900
003138,01,20080414,COKE,26085.0000,56.6500,58.2300,56.6000,56.6000
003138,01,20080415,COKE,7395.0000,58.1200,58.1200,57.1400,57.1500
003138,01,20080416,COKE,18570.0000,58.7400,58.9500,57.7000,58.5000
003138,01,20080417,COKE,21587.0000,59.0300,59.3100,58.5000,58.6500
003138,01,20080418,COKE,18798.0000,59.7000,59.8400,58.3000,59.4100
003138,01,20080421,COKE,12249.0000,58.2800,59.2900,58.2500,58.8100
003138,01,20080422,COKE,20922.0000,57.4600,59.3900,57.0000,58.2500
003138,01,20080423,COKE,12725.0000,58.3200,58.5100,57.4100,57.5900
003138,01,20080424,COKE,14094.0000,59.0200,59.2200,57.6001,58.3800
003138,01,20080425,COKE,11178.0000,59.2900,59.4400,57.5800,58.4700
003138,01,20080428,COKE,16828.0000,59.6600,59.6621,58.6000,59.5000
003138,01,20080429,COKE,8952.0000,58.4000,59.8900,58.4000,59.8700
003138,01,20080430,COKE,12314.0000,57.2200,59.7300,57.2200,58.9100
003138,01,20080501,COKE,12652.0000,58.2000,59.4300,57.2600,57.8100
003138,01,20080502,COKE,15046.0000,57.3300,59.3800,57.3100,59.3800
003138,01,20080505,COKE,17023.0000,57.0500,57.9100,57.0292,57.3300
003138,01,20080506,COKE,16721.0000,57.5900,58.3200,57.1000,57.9900
003138,01,20080507,COKE,10197.0000,56.7500,57.6700,56.7500,57.6300
003138,01,20080508,COKE,16318.0000,56.7300,58.0100,56.4700,56.7500
003138,01,20080509,COKE,12081.0000,57.0000,57.0000,56.4700,56.4700
003138,01,20080512,COKE,19902.0000,57.4800,57.6600,56.9000,57.0000
003138,01,20080513,COKE,22956.0000,56.8900,57.6300,56.5200,57.6300
003138,01,20080514,COKE,22422.0000,56.2900,57.3400,56.2900,56.6700
003138,01,20080515,COKE,16122.0000,56.6600,57.2100,56.1000,56.2900
003138,01,20080516,COKE,20512.0000,55.8400,57.0100,55.4000,57.0100
003138,01,20080519,COKE,24197.0000,55.8600,56.1900,54.9000,55.5300
003138,01,20080520,COKE,12975.0000,55.1600,56.3000,55.0100,55.5000
003138,01,20080521,COKE,27261.0000,54.4800,56.1200,53.7500,55.8200
003138,01,20080522,COKE,26876.0000,53.5500,55.1800,53.3800,54.2800
003138,01,20080523,COKE,22455.0000,53.6600,54.1550,53.0900,53.4000
003138,01,20080527,COKE,20380.0000,53.7300,53.9800,53.0800,53.9800
003138,01,20080528,COKE,28067.0000,53.3600,54.5000,52.9900,54.5000
003138,01,20080529,COKE,16130.0000,53.3000,53.7900,52.9000,53.0900
003138,01,20080530,COKE,26059.0000,51.7200,53.6900,51.1001,52.9000
003138,01,20080602,COKE,64851.0000,49.8300,51.4600,49.6000,51.4600
003138,01,20080603,COKE,141479.0000,48.1800,49.7300,47.6500,49.5600
003138,01,20080604,COKE,31611.0000,47.7300,48.4500,47.5300,48.1000
003138,01,20080605,COKE,21702.0000,48.3500,48.3500,47.3100,48.0000
003138,01,20080606,COKE,28282.0000,46.0600,48.3500,46.0000,48.3500
003138,01,20080609,COKE,24900.0000,46.1200,47.4750,46.1000,46.1000
003138,01,20080610,COKE,33485.0000,46.8600,47.4800,46.0500,46.0500
003138,01,20080611,COKE,36658.0000,45.0000,47.2100,44.1800,47.0000
003138,01,20080612,COKE,23304.0000,45.2700,46.6600,45.0000,46.4300
003138,01,20080613,COKE,20306.0000,45.0900,45.9300,44.3100,45.9300
003138,01,20080616,COKE,37737.0000,45.0300,46.2225,44.3000,46.2100
003138,01,20080617,COKE,24819.0000,44.6000,45.1675,44.5000,44.6700
003138,01,20080618,COKE,28229.0000,43.2500,44.7400,42.8300,44.1300
003138,01,20080619,COKE,19025.0000,43.4800,43.6100,42.0300,43.3900
003138,01,20080620,COKE,44021.0000,42.2400,43.9500,41.8300,42.9500
003138,01,20080623,COKE,20630.0000,42.5000,43.0000,42.0000,42.6600
003138,01,20080624,COKE,27421.0000,40.3200,42.4760,40.3200,42.2700
003138,01,20080625,COKE,32857.0000,39.5500,40.4300,38.7300,40.2500
003138,01,20080626,COKE,48117.0000,39.4700,40.0900,38.5100,39.0100
003138,01,20080627,COKE,250886.0000,38.8900,40.1300,38.3000,39.4600
003138,01,20080630,COKE,57889.0000,36.9800,39.9700,36.8500,39.4900
003138,01,20080701,COKE,28569.0000,36.2200,37.2860,35.8400,36.2600
003138,01,20080702,COKE,59050.0000,34.2500,36.8999,34.0000,36.3400
003138,01,20080703,COKE,19736.0000,33.6500,35.0000,33.5200,34.1900
003138,01,20080707,COKE,45419.0000,34.0500,34.9300,33.5000,34.9300
003138,01,20080708,COKE,39659.0000,35.3200,36.5500,33.8800,34.4400
003138,01,20080709,COKE,26317.0000,33.5100,36.3499,33.4400,35.8600
003138,01,20080710,COKE,30521.0000,34.5300,34.9050,33.2700,33.9900
003138,01,20080711,COKE,22910.0000,33.8400,34.6900,33.1300,34.6900
003138,01,20080714,COKE,31799.0000,33.1200,34.4600,32.0200,33.5700
003138,01,20080715,COKE,30618.0000,33.4700,33.7700,31.4100,33.0000
003138,01,20080716,COKE,21134.0000,33.5000,33.9400,32.0100,33.7900
003138,01,20080717,COKE,42739.0000,34.1600,35.0000,33.3800,33.8000
003138,01,20080718,COKE,28817.0000,33.8900,34.5000,33.3300,34.4900
003138,01,20080721,COKE,16969.0000,33.5000,34.4900,33.3700,34.4900
003138,01,20080722,COKE,21814.0000,34.8800,35.0000,33.1501,33.2600
003138,01,20080723,COKE,38385.0000,34.3200,34.9000,33.7300,34.9000
003138,01,20080724,COKE,22507.0000,34.6500,35.4800,33.8420,34.8200
003138,01,20080725,COKE,22921.0000,35.0500,35.8272,34.8500,35.5100
003138,01,20080728,COKE,35024.0000,34.9500,35.6700,34.4000,35.5000
003138,01,20080729,COKE,22394.0000,34.0000,35.4100,34.0000,35.3000
003138,01,20080730,COKE,26693.0000,33.0500,34.3900,32.7500,34.3900
003138,01,20080731,COKE,22585.0000,33.6300,34.0000,33.0000,33.0000
003138,01,20080801,COKE,23660.0000,32.7500,33.8000,32.4200,33.8000
003138,01,20080804,COKE,32048.0000,32.6100,33.9800,32.5900,32.8900
003138,01,20080805,COKE,32746.0000,34.0300,34.1500,32.4800,33.2700
003138,01,20080806,COKE,19431.0000,34.1600,34.3400,33.0100,34.0500
003138,01,20080807,COKE,25879.0000,33.5900,34.3500,33.0100,34.1500
003138,01,20080808,COKE,18204.0000,33.5700,33.7900,32.5400,32.6800
003138,01,20080811,COKE,36653.0000,36.4900,36.4900,33.6500,33.8900
003138,01,20080812,COKE,32223.0000,37.6700,37.8300,35.6840,36.5000
003138,01,20080813,COKE,33701.0000,39.6300,39.7500,38.0101,38.7800
003138,01,20080814,COKE,34394.0000,40.9900,41.9700,39.7400,39.7400
003138,01,20080815,COKE,36429.0000,42.1700,42.2400,41.0000,41.8000
003138,01,20080818,COKE,31393.0000,41.3400,43.2400,40.0100,42.1700
003138,01,20080819,COKE,16310.0000,41.3900,42.2100,40.7800,42.2100
003138,01,20080820,COKE,14888.0000,40.8300,42.5000,40.5000,42.5000
003138,01,20080821,COKE,17490.0000,40.9300,41.6200,40.5000,40.5100
003138,01,20080822,COKE,13933.0000,41.5900,41.5900,40.5000,41.1700
003138,01,20080825,COKE,8716.0000,40.6000,41.9000,40.4900,41.8900
003138,01,20080826,COKE,19338.0000,41.4100,41.4100,40.6300,40.8200
003138,01,20080827,COKE,22504.0000,40.6000,41.3900,40.5300,41.3400
003138,01,20080828,COKE,16669.0000,41.2000,41.2800,40.5901,40.7500
003138,01,20080829,COKE,10813.0000,40.5800,41.1710,40.5000,41.0300
003138,01,20080902,COKE,60752.0000,38.9700,41.1000,37.3500,41.1000
003138,01,20080903,COKE,129111.0000,35.4700,38.9700,34.5100,38.9700
003138,01,20080904,COKE,35991.0000,36.1700,36.4800,35.2200,35.6500
